Episode,Total Reward,Fruits Collected,Survival Time
2971,-10.0,0,1
2972,-10.0,0,1
2973,-11.0,0,11
2974,-10.7,0,8
2975,-10.6,0,7
2976,-10.2,0,3
2977,-10.7,0,8
2978,-10.2,0,3
2979,-10.5,0,6
2980,-10.4,0,5
2981,-10.9,0,10
2982,-10.5,0,6
2983,-11.2,0,13
2984,89.80000000000001,1,3
2985,-11.0,0,11
2986,-10.9,0,10
2987,-10.6,0,7
2988,-11.2,0,13
2989,-11.6,0,17
2990,87.4000000000001,1,27
2991,-10.9,0,10
2992,-11.0,0,11
2993,-10.1,0,2
2994,-10.5,0,6
2995,-11.0,0,11
2996,-10.3,0,4
2997,-10.1,0,2
2998,-10.4,0,5
2999,-10.8,0,9
3000,-10.0,0,1
3001,-10.3,0,4
3002,-10.8,0,9
3003,-10.7,0,8
3004,-10.4,0,5
3005,89.40000000000002,1,7
3006,-10.4,0,5
3007,-10.4,0,5
3008,-10.8,0,9
3009,-10.6,0,7
3010,-10.7,0,8
3011,-10.6,0,7
3012,-10.3,0,4
3013,-10.2,0,3
3014,-10.0,0,1
3015,-10.2,0,3
3016,-11.2,0,13
3017,-10.9,0,10
3018,-10.5,0,6
3019,-10.8,0,9
3020,89.20000000000003,1,9
3021,-10.0,0,1
3022,-11.1,0,12
3023,-10.0,0,1
3024,-10.6,0,7
3025,-10.1,0,2
3026,-10.9,0,10
3027,-10.9,0,10
3028,-11.0,0,11
3029,-10.7,0,8
3030,-11.5,0,16
3031,-10.5,0,6
3032,-11.0,0,11
3033,-10.8,0,9
3034,-10.9,0,10
3035,-10.4,0,5
3036,-10.0,0,1
3037,88.80000000000007,1,13
3038,-10.7,0,8
3039,89.10000000000005,1,10
3040,-10.4,0,5
3041,-10.3,0,4
3042,-10.6,0,7
3043,-10.4,0,5
3044,-10.8,0,9
3045,-10.8,0,9
3046,-10.3,0,4
3047,-10.7,0,8
3048,-10.7,0,8
3049,-10.9,0,10
3050,-11.1,0,12
3051,-11.4,0,15
3052,-10.5,0,6
3053,-10.6,0,7
3054,-11.1,0,12
3055,-10.5,0,6
3056,-10.3,0,4
3057,-10.7,0,8
3058,-11.4,0,15
3059,-10.5,0,6
3060,-10.4,0,5
3061,-10.7,0,8
3062,89.50000000000001,1,6
3063,-11.5,0,16
3064,-10.2,0,3
3065,89.40000000000002,1,7
3066,-10.6,0,7
3067,-11.9,0,20
3068,-10.8,0,9
3069,-10.5,0,6
3070,-10.4,0,5
3071,-10.1,0,2
3072,-10.5,0,6
3073,-11.0,0,11
3074,-11.0,0,11
3075,-10.1,0,2
3076,88.70000000000005,1,14
3077,-10.6,0,7
3078,-10.0,0,1
3079,-10.9,0,10
3080,89.40000000000003,1,7
3081,-10.3,0,4
3082,-11.1,0,12
3083,-11.9,0,20
3084,-10.4,0,5
3085,89.00000000000001,1,11
3086,-10.7,0,8
3087,89.00000000000004,1,11
3088,-10.1,0,2
3089,-10.2,0,3
3090,-10.2,0,3
3091,-10.4,0,5
3092,-10.6,0,7
3093,-10.6,0,7
3094,-10.4,0,5
3095,88.9,1,12
3096,-10.7,0,8
3097,-10.2,0,3
3098,-10.4,0,5
3099,-10.0,0,1
3100,-10.5,0,6
3101,-10.6,0,7
3102,-10.5,0,6
3103,-10.1,0,2
3104,-10.9,0,10
3105,-10.8,0,9
3106,-11.5,0,16
3107,-10.7,0,8
3108,-10.2,0,3
3109,-10.0,0,1
3110,-12.200000000000001,0,23
3111,-10.8,0,9
3112,-10.1,0,2
3113,-11.2,0,13
3114,-10.0,0,1
3115,-10.5,0,6
3116,-10.6,0,7
3117,-10.1,0,2
3118,-10.8,0,9
3119,-10.8,0,9
3120,-10.8,0,9
3121,-10.1,0,2
3122,-10.4,0,5
3123,-10.9,0,10
3124,-11.3,0,14
3125,-10.2,0,3
3126,-10.2,0,3
3127,-10.9,0,10
3128,-10.3,0,4
3129,88.30000000000007,1,18
3130,-11.0,0,11
3131,-10.8,0,9
3132,89.10000000000002,1,10
3133,89.00000000000006,1,11
3134,-11.0,0,11
3135,-10.3,0,4
3136,-11.1,0,12
3137,-10.7,0,8
3138,-10.9,0,10
3139,-10.2,0,3
3140,-10.4,0,5
3141,-10.2,0,3
3142,-10.9,0,10
3143,-10.7,0,8
3144,87.60000000000005,1,25
3145,-10.9,0,10
3146,-11.0,0,11
3147,-10.9,0,10
3148,-11.0,0,11
3149,-11.1,0,12
3150,-11.1,0,12
3151,-10.1,0,2
3152,-10.1,0,2
3153,-10.9,0,10
3154,-10.8,0,9
3155,-10.0,0,1
3156,-10.2,0,3
3157,-10.5,0,6
3158,-10.8,0,9
3159,-10.8,0,9
3160,-10.8,0,9
3161,-10.4,0,5
3162,88.60000000000002,1,15
3163,-11.0,0,11
3164,-10.9,0,10
3165,88.60000000000008,1,15
3166,-11.0,0,11
3167,-10.4,0,5
3168,-10.6,0,7
3169,-10.1,0,2
3170,-10.2,0,3
3171,-10.5,0,6
3172,-11.1,0,12
3173,-10.7,0,8
3174,-10.3,0,4
3175,-10.9,0,10
3176,-10.1,0,2
3177,-10.1,0,2
3178,-11.5,0,16
3179,-11.2,0,13
3180,-10.8,0,9
3181,-10.1,0,2
3182,-10.6,0,7
3183,-10.4,0,5
3184,-10.1,0,2
3185,-10.9,0,10
3186,-10.6,0,7
3187,-10.7,0,8
3188,-10.8,0,9
3189,-10.4,0,5
3190,-11.0,0,11
3191,89.20000000000003,1,9
3192,-10.0,0,1
3193,-10.1,0,2
3194,-10.6,0,7
3195,-10.7,0,8
3196,-10.6,0,7
3197,-10.2,0,3
3198,-10.3,0,4
3199,-10.2,0,3
3200,-12.4,0,25
3201,-10.8,0,9
3202,-10.9,0,10
3203,-10.8,0,9
3204,-10.5,0,6
3205,-10.2,0,3
3206,-10.2,0,3
3207,-10.9,0,10
3208,89.20000000000002,1,9
3209,-10.6,0,7
3210,-10.8,0,9
3211,88.90000000000003,1,12
3212,88.20000000000009,1,19
3213,-11.5,0,16
3214,-10.9,0,10
3215,-11.0,0,11
3216,-10.0,0,1
3217,-10.1,0,2
3218,-10.1,0,2
3219,-10.2,0,3
3220,-10.9,0,10
3221,-10.7,0,8
3222,-10.9,0,10
3223,-10.5,0,6
3224,-10.0,0,1
3225,-11.700000000000001,0,18
3226,-10.7,0,8
3227,-10.3,0,4
3228,-10.8,0,9
3229,-10.0,0,1
3230,-10.9,0,10
3231,-10.0,0,1
3232,89.10000000000005,1,10
3233,-10.0,0,1
3234,-10.4,0,5
3235,89.60000000000001,1,5
3236,-10.4,0,5
3237,-10.2,0,3
3238,-11.2,0,13
3239,-10.4,0,5
3240,-10.7,0,8
3241,88.90000000000006,1,12
3242,-10.2,0,3
3243,-10.2,0,3
3244,-10.9,0,10
3245,-10.8,0,9
3246,-10.5,0,6
3247,-10.6,0,7
3248,-10.2,0,3
3249,-10.5,0,6
3250,-10.9,0,10
3251,189.30000000000004,2,8
3252,-10.9,0,10
3253,88.80000000000005,1,13
3254,-10.1,0,2
3255,-12.100000000000001,0,22
3256,88.70000000000006,1,14
3257,-11.1,0,12
3258,-10.6,0,7
3259,-10.1,0,2
3260,89.00000000000001,1,11
3261,-10.7,0,8
3262,-10.0,0,1
3263,-10.7,0,8
3264,-10.5,0,6
3265,-10.5,0,6
3266,-10.6,0,7
3267,-10.3,0,4
3268,-10.5,0,6
3269,-10.8,0,9
3270,88.20000000000003,1,19
3271,-11.700000000000001,0,18
3272,-10.3,0,4
3273,-10.9,0,10
3274,-10.3,0,4
3275,-10.7,0,8
3276,-10.2,0,3
3277,-10.3,0,4
3278,-10.8,0,9
3279,-10.3,0,4
3280,-10.5,0,6
3281,-10.7,0,8
3282,-11.0,0,11
3283,-10.6,0,7
3284,-10.7,0,8
3285,-11.4,0,15
3286,-10.2,0,3
3287,-12.5,0,26
3288,88.70000000000005,1,14
3289,-10.4,0,5
3290,-11.1,0,12
3291,-10.1,0,2
3292,-10.7,0,8
3293,-10.8,0,9
3294,-10.4,0,5
3295,-10.1,0,2
3296,-10.8,0,9
3297,-10.7,0,8
3298,-10.3,0,4
3299,-10.8,0,9
3300,-10.4,0,5
3301,-10.1,0,2
3302,-10.1,0,2
3303,87.10000000000007,1,30
3304,-10.7,0,8
3305,89.10000000000002,1,10
3306,-11.1,0,12
3307,-10.5,0,6
3308,-10.9,0,10
3309,-10.3,0,4
3310,-10.2,0,3
3311,-12.200000000000001,0,23
3312,-10.8,0,9
3313,89.00000000000003,1,11
3314,-12.600000000000001,0,27
3315,-10.4,0,5
3316,-10.2,0,3
3317,-10.1,0,2
3318,-10.2,0,3
3319,-11.4,0,15
3320,-10.2,0,3
3321,-10.5,0,6
3322,89.20000000000002,1,9
3323,-10.8,0,9
3324,-10.9,0,10
3325,-10.5,0,6
3326,-10.5,0,6
3327,-10.9,0,10
3328,-10.8,0,9
3329,-10.2,0,3
3330,-10.5,0,6
3331,-10.8,0,9
3332,-11.0,0,11
3333,-10.9,0,10
3334,-11.6,0,17
3335,-10.0,0,1
3336,-10.9,0,10
3337,-11.2,0,13
3338,-10.7,0,8
3339,-11.3,0,14
3340,-10.1,0,2
3341,-10.1,0,2
3342,-12.600000000000001,0,27
3343,-10.6,0,7
3344,-10.7,0,8
3345,-11.1,0,12
3346,-10.7,0,8
3347,-10.7,0,8
3348,-10.4,0,5
3349,-10.7,0,8
3350,-10.4,0,5
3351,-10.3,0,4
3352,-10.3,0,4
3353,-10.2,0,3
3354,88.50000000000003,1,16
3355,-11.2,0,13
3356,-10.9,0,10
3357,-11.3,0,14
3358,-10.4,0,5
3359,-10.5,0,6
3360,-10.3,0,4
3361,-10.9,0,10
3362,-10.6,0,7
3363,89.9,1,2
3364,-11.0,0,11
3365,-10.6,0,7
3366,-10.9,0,10
3367,-10.5,0,6
3368,-10.8,0,9
3369,-10.6,0,7
3370,-10.7,0,8
3371,89.2,1,9
3372,-10.2,0,3
3373,-10.3,0,4
3374,-10.5,0,6
3375,-10.2,0,3
3376,-10.4,0,5
3377,-10.3,0,4
3378,-10.4,0,5
3379,-10.0,0,1
3380,-10.0,0,1
3381,-10.9,0,10
3382,-10.9,0,10
3383,-10.4,0,5
3384,-10.9,0,10
3385,-10.5,0,6
3386,-10.8,0,9
3387,-10.5,0,6
3388,-10.6,0,7
3389,-11.1,0,12
3390,-10.1,0,2
3391,-11.3,0,14
3392,-10.6,0,7
3393,-11.0,0,11
3394,-10.4,0,5
3395,-12.4,0,25
3396,-10.0,0,1
3397,-10.4,0,5
3398,-10.3,0,4
3399,-10.6,0,7
3400,-10.0,0,1
3401,-10.5,0,6
3402,-10.7,0,8
3403,-10.0,0,1
3404,-10.6,0,7
3405,-10.3,0,4
3406,-10.3,0,4
3407,-10.8,0,9
3408,-10.2,0,3
3409,89.4,1,7
3410,-10.8,0,9
3411,-10.5,0,6
3412,-10.2,0,3
3413,-10.2,0,3
3414,-10.5,0,6
3415,-11.3,0,14
3416,-10.9,0,10
3417,89.50000000000003,1,6
3418,-10.8,0,9
3419,-10.3,0,4
3420,-10.2,0,3
3421,-11.700000000000001,0,18
3422,287.5999999999996,3,25
3423,-10.8,0,9
3424,-10.1,0,2
3425,-11.0,0,11
3426,-10.1,0,2
3427,-10.4,0,5
3428,-11.0,0,11
3429,-10.0,0,1
3430,-10.7,0,8
3431,-11.1,0,12
3432,-12.3,0,24
3433,-10.3,0,4
3434,-10.5,0,6
3435,-10.7,0,8
3436,-10.0,0,1
3437,-10.1,0,2
3438,-10.8,0,9
3439,-10.5,0,6
3440,-11.5,0,16
3441,-10.9,0,10
3442,-10.7,0,8
3443,-10.5,0,6
3444,-10.2,0,3
3445,-10.8,0,9
3446,-10.7,0,8
3447,-10.7,0,8
3448,89.40000000000002,1,7
3449,-10.7,0,8
3450,-10.2,0,3
3451,88.80000000000001,1,13
3452,-10.3,0,4
3453,89.00000000000001,1,11
3454,-10.9,0,10
3455,-11.0,0,11
3456,89.00000000000006,1,11
3457,-10.0,0,1
3458,-10.9,0,10
3459,-10.7,0,8
3460,-10.1,0,2
3461,89.10000000000001,1,10
3462,-10.6,0,7
3463,-10.5,0,6
3464,-11.8,0,19
3465,-10.8,0,9
3466,-10.7,0,8
3467,88.90000000000005,1,12
3468,-10.7,0,8
3469,-10.2,0,3
3470,-11.2,0,13
3471,-10.1,0,2
3472,-11.0,0,11
3473,-10.1,0,2
3474,-10.8,0,9
3475,-11.8,0,19
3476,-11.2,0,13
3477,89.50000000000003,1,6
3478,-10.9,0,10
3479,-10.4,0,5
3480,-10.0,0,1
3481,-11.1,0,12
3482,-10.9,0,10
3483,-11.0,0,11
3484,-11.0,0,11
3485,-10.6,0,7
3486,-10.8,0,9
3487,-10.9,0,10
3488,-11.0,0,11
3489,-10.5,0,6
3490,-10.2,0,3
3491,-10.1,0,2
3492,-10.1,0,2
3493,-10.4,0,5
3494,-10.6,0,7
3495,-11.4,0,15
3496,-10.2,0,3
3497,-10.7,0,8
3498,-10.5,0,6
3499,-10.9,0,10
3500,-10.1,0,2
3501,-10.7,0,8
3502,-10.0,0,1
3503,-10.4,0,5
3504,-10.2,0,3
3505,-10.7,0,8
3506,-11.4,0,15
3507,-10.1,0,2
3508,89.10000000000002,1,10
3509,-10.0,0,1
3510,-10.9,0,10
3511,-10.3,0,4
3512,88.40000000000006,1,17
3513,-10.8,0,9
3514,-10.8,0,9
3515,-10.8,0,9
3516,-11.2,0,13
3517,-10.6,0,7
3518,-10.3,0,4
3519,-10.6,0,7
3520,-10.4,0,5
3521,-11.1,0,12
3522,-11.1,0,12
3523,-11.6,0,17
3524,-10.7,0,8
3525,-10.9,0,10
3526,-11.1,0,12
3527,-10.9,0,10
3528,-10.0,0,1
3529,-10.5,0,6
3530,-11.1,0,12
3531,-10.2,0,3
3532,-10.4,0,5
3533,-11.3,0,14
3534,-10.8,0,9
3535,89.10000000000005,1,10
3536,188.20000000000007,2,19
3537,-10.6,0,7
3538,-10.2,0,3
3539,-11.0,0,11
3540,-10.3,0,4
3541,-10.3,0,4
3542,-11.0,0,11
3543,-10.5,0,6
3544,-10.3,0,4
3545,-10.9,0,10
3546,-11.0,0,11
3547,-10.3,0,4
3548,-10.3,0,4
3549,-10.2,0,3
3550,-10.6,0,7
3551,-10.2,0,3
3552,-10.5,0,6
3553,189.50000000000003,2,6
3554,-10.1,0,2
3555,-10.0,0,1
3556,89.00000000000003,1,11
3557,-10.0,0,1
3558,-10.5,0,6
3559,89.20000000000005,1,9
3560,-11.0,0,11
3561,187.5000000000001,2,26
3562,-10.5,0,6
3563,-10.9,0,10
3564,-10.1,0,2
3565,-10.8,0,9
3566,-10.7,0,8
3567,-10.0,0,1
3568,-10.9,0,10
3569,-11.6,0,17
3570,88.90000000000003,1,12
3571,-10.2,0,3
3572,-11.0,0,11
3573,-10.2,0,3
3574,-10.0,0,1
3575,-10.6,0,7
3576,-10.2,0,3
3577,-10.7,0,8
3578,-10.4,0,5
3579,88.50000000000003,1,16
3580,-12.0,0,21
3581,-10.1,0,2
3582,-10.5,0,6
3583,-10.8,0,9
3584,-10.0,0,1
3585,87.70000000000009,1,24
3586,-10.4,0,5
3587,-10.1,0,2
3588,-10.8,0,9
3589,-10.7,0,8
3590,-10.3,0,4
3591,-11.3,0,14
3592,-10.1,0,2
3593,-10.7,0,8
3594,-10.6,0,7
3595,-10.9,0,10
3596,-11.0,0,11
3597,-10.4,0,5
3598,-10.1,0,2
3599,-10.9,0,10
3600,-10.3,0,4
3601,-11.0,0,11
3602,-10.0,0,1
3603,-10.5,0,6
3604,-10.7,0,8
3605,-10.5,0,6
3606,-10.9,0,10
3607,88.30000000000008,1,18
3608,-10.8,0,9
3609,-10.7,0,8
3610,-10.3,0,4
3611,-10.6,0,7
3612,-11.4,0,15
3613,-10.0,0,1
3614,-10.0,0,1
3615,-10.2,0,3
3616,188.50000000000006,2,16
3617,-10.0,0,1
3618,88.80000000000004,1,13
3619,-10.1,0,2
3620,-11.0,0,11
3621,88.70000000000002,1,14
3622,-10.9,0,10
3623,-10.9,0,10
3624,-10.9,0,10
3625,-10.4,0,5
3626,-11.5,0,16
3627,-10.7,0,8
3628,-10.7,0,8
3629,88.60000000000007,1,15
3630,89.00000000000006,1,11
3631,-12.700000000000001,0,28
3632,-10.0,0,1
3633,-11.1,0,12
3634,-11.3,0,14
3635,-12.100000000000001,0,22
3636,-10.7,0,8
3637,-10.6,0,7
3638,-10.4,0,5
3639,-10.9,0,10
3640,-10.2,0,3
3641,-10.1,0,2
3642,-10.8,0,9
3643,-11.5,0,16
3644,-11.1,0,12
3645,-10.6,0,7
3646,-11.2,0,13
3647,89.00000000000006,1,11
3648,88.90000000000005,1,12
3649,-11.0,0,11
3650,-10.1,0,2
3651,-10.1,0,2
3652,-11.3,0,14
3653,-10.3,0,4
3654,89.30000000000003,1,8
3655,-10.4,0,5
3656,-10.2,0,3
3657,-10.6,0,7
3658,-10.8,0,9
3659,-10.4,0,5
3660,-10.2,0,3
3661,-11.1,0,12
3662,-10.8,0,9
3663,-10.6,0,7
3664,89.0,1,11
3665,-10.7,0,8
3666,-13.100000000000001,0,32
3667,-10.0,0,1
3668,-10.1,0,2
3669,-10.7,0,8
3670,-11.1,0,12
3671,-10.3,0,4
3672,-10.8,0,9
3673,-10.9,0,10
3674,-10.6,0,7
3675,-11.1,0,12
3676,-10.3,0,4
3677,-10.0,0,1
3678,-10.3,0,4
3679,-10.4,0,5
3680,-11.1,0,12
3681,-10.6,0,7
3682,-10.2,0,3
3683,-10.3,0,4
3684,-10.2,0,3
3685,-10.9,0,10
3686,-10.5,0,6
3687,-11.0,0,11
3688,-10.1,0,2
3689,-11.8,0,19
3690,-10.1,0,2
3691,-11.1,0,12
3692,-11.5,0,16
3693,-10.5,0,6
3694,-10.1,0,2
3695,-10.3,0,4
3696,-11.0,0,11
3697,-10.0,0,1
3698,89.4,1,7
3699,-11.1,0,12
3700,-10.9,0,10
3701,-10.6,0,7
3702,-10.3,0,4
3703,-10.3,0,4
3704,-10.3,0,4
3705,-10.0,0,1
3706,-10.3,0,4
3707,-10.0,0,1
3708,-10.5,0,6
3709,-10.8,0,9
3710,89.40000000000003,1,7
3711,-11.1,0,12
3712,-10.4,0,5
3713,-11.6,0,17
3714,-10.0,0,1
3715,-10.0,0,1
3716,-11.0,0,11
3717,89.40000000000003,1,7
3718,-11.0,0,11
3719,89.10000000000002,1,10
3720,-11.2,0,13
3721,-10.4,0,5
3722,-11.0,0,11
3723,-10.7,0,8
3724,-10.3,0,4
3725,88.10000000000011,1,20
3726,-11.5,0,16
3727,-10.9,0,10
3728,-10.9,0,10
3729,-10.1,0,2
3730,-12.0,0,21
3731,-11.0,0,11
3732,-11.2,0,13
3733,-10.6,0,7
3734,-10.5,0,6
3735,-10.5,0,6
3736,-12.100000000000001,0,22
3737,-10.0,0,1
3738,-11.3,0,14
3739,-10.3,0,4
3740,-11.4,0,15
3741,-10.4,0,5
3742,-10.6,0,7
3743,-10.9,0,10
3744,-10.8,0,9
3745,-10.6,0,7
3746,-10.1,0,2
3747,-11.0,0,11
3748,-10.4,0,5
3749,-10.1,0,2
3750,-10.6,0,7
3751,88.70000000000003,1,14
3752,-11.3,0,14
3753,88.20000000000006,1,19
3754,-10.7,0,8
3755,-10.2,0,3
3756,89.30000000000003,1,8
3757,-11.6,0,17
3758,89.10000000000001,1,10
3759,-10.7,0,8
3760,-11.4,0,15
3761,-10.8,0,9
3762,-11.3,0,14
3763,-10.2,0,3
3764,-10.8,0,9
3765,-10.2,0,3
3766,-10.6,0,7
3767,-11.1,0,12
3768,-10.5,0,6
3769,-10.1,0,2
3770,-10.0,0,1
3771,-10.7,0,8
3772,89.00000000000001,1,11
3773,-10.0,0,1
3774,-10.8,0,9
3775,-12.100000000000001,0,22
3776,-10.4,0,5
3777,-11.2,0,13
3778,-10.0,0,1
3779,-10.0,0,1
3780,-10.1,0,2
3781,-11.0,0,11
3782,-11.8,0,19
3783,-10.0,0,1
3784,-10.8,0,9
3785,-10.9,0,10
3786,-10.3,0,4
3787,-10.2,0,3
3788,-10.4,0,5
3789,-10.6,0,7
3790,-10.4,0,5
3791,-10.2,0,3
3792,-10.8,0,9
3793,-10.2,0,3
3794,-10.3,0,4
3795,-11.0,0,11
3796,-10.6,0,7
3797,-10.4,0,5
3798,-10.2,0,3
3799,-10.3,0,4
3800,-10.3,0,4
3801,-10.3,0,4
3802,-10.3,0,4
3803,-10.2,0,3
3804,-10.0,0,1
3805,-10.1,0,2
3806,-10.1,0,2
3807,187.20000000000005,2,29
3808,-10.0,0,1
3809,-10.6,0,7
3810,-12.700000000000001,0,28
3811,-11.3,0,14
3812,-10.4,0,5
3813,-10.1,0,2
3814,-10.3,0,4
3815,-10.5,0,6
3816,-10.5,0,6
3817,-10.2,0,3
3818,-11.0,0,11
3819,-11.1,0,12
3820,-10.2,0,3
3821,-11.0,0,11
3822,-10.9,0,10
3823,-11.2,0,13
3824,-10.8,0,9
3825,-10.9,0,10
3826,89.70000000000002,1,4
3827,-10.6,0,7
3828,-10.6,0,7
3829,-12.8,0,29
3830,-10.5,0,6
3831,-11.2,0,13
3832,-10.3,0,4
3833,-10.1,0,2
3834,88.60000000000001,1,15
3835,88.50000000000003,1,16
3836,-10.8,0,9
3837,89.20000000000003,1,9
3838,89.30000000000001,1,8
3839,-11.0,0,11
3840,-10.0,0,1
3841,-10.7,0,8
3842,87.90000000000009,1,22
3843,-11.0,0,11
3844,-10.4,0,5
3845,-10.7,0,8
3846,-11.0,0,11
3847,-11.3,0,14
3848,-11.0,0,11
3849,-12.0,0,21
3850,-11.2,0,13
3851,-12.100000000000001,0,22
3852,-10.9,0,10
3853,-10.1,0,2
3854,-10.3,0,4
3855,-10.9,0,10
3856,-10.9,0,10
3857,-10.0,0,1
3858,-11.2,0,13
3859,-10.3,0,4
3860,-10.5,0,6
3861,-11.6,0,17
3862,-12.200000000000001,0,23
3863,-11.4,0,15
3864,-10.2,0,3
3865,89.00000000000006,1,11
3866,-11.0,0,11
3867,-11.2,0,13
3868,87.80000000000001,1,23
3869,-10.4,0,5
3870,-10.7,0,8
3871,-10.8,0,9
3872,-10.1,0,2
3873,-10.9,0,10
3874,-10.8,0,9
3875,-10.0,0,1
3876,-11.4,0,15
3877,-11.3,0,14
3878,88.40000000000003,1,17
3879,89.00000000000003,1,11
3880,-11.2,0,13
3881,-11.2,0,13
3882,-10.3,0,4
3883,87.40000000000008,1,27
3884,89.20000000000002,1,9
3885,-11.1,0,12
3886,89.70000000000002,1,4
3887,-12.200000000000001,0,23
3888,88.80000000000001,1,13
3889,-11.0,0,11
3890,-11.3,0,14
3891,-10.9,0,10
3892,-11.1,0,12
3893,-11.1,0,12
3894,-10.5,0,6
3895,88.40000000000003,1,17
3896,-10.2,0,3
3897,-10.5,0,6
3898,-10.2,0,3
3899,189.20000000000005,2,9
3900,-10.1,0,2
3901,-10.9,0,10
3902,-10.0,0,1
3903,-11.3,0,14
3904,-10.0,0,1
3905,-10.3,0,4
3906,-10.3,0,4
3907,-10.5,0,6
3908,-10.2,0,3
3909,-10.9,0,10
3910,-11.1,0,12
3911,89.60000000000001,1,5
3912,-10.2,0,3
3913,-10.9,0,10
3914,-10.6,0,7
3915,-10.7,0,8
3916,-10.7,0,8
3917,-10.7,0,8
3918,-10.7,0,8
3919,-10.5,0,6
3920,-11.8,0,19
3921,-11.1,0,12
3922,-10.7,0,8
3923,89.10000000000005,1,10
3924,88.30000000000007,1,18
3925,-10.1,0,2
3926,-10.8,0,9
3927,-10.0,0,1
3928,-11.2,0,13
3929,-10.1,0,2
3930,-10.8,0,9
3931,-10.6,0,7
3932,-10.7,0,8
3933,89.60000000000002,1,5
3934,-11.1,0,12
3935,-11.5,0,16
3936,-11.0,0,11
3937,-10.9,0,10
3938,-10.7,0,8
3939,-10.5,0,6
3940,88.30000000000003,1,18
3941,-10.0,0,1
3942,-11.0,0,11
3943,-10.3,0,4
3944,-10.6,0,7
3945,-10.3,0,4
3946,-10.8,0,9
3947,-11.0,0,11
3948,-10.3,0,4
3949,-10.0,0,1
3950,-11.1,0,12
3951,-11.0,0,11
3952,-10.3,0,4
3953,-10.6,0,7
3954,-10.1,0,2
3955,-11.0,0,11
3956,-10.3,0,4
3957,89.20000000000003,1,9
3958,-10.9,0,10
3959,-10.4,0,5
3960,-10.0,0,1
3961,89.10000000000005,1,10
3962,-10.1,0,2
3963,-10.4,0,5
3964,-10.2,0,3
3965,-10.2,0,3
3966,-10.5,0,6
3967,-10.0,0,1
3968,-10.4,0,5
3969,-10.8,0,9
3970,-10.5,0,6
3971,-11.4,0,15
3972,89.10000000000005,1,10
3973,189.00000000000006,2,11
3974,-10.5,0,6
3975,-10.1,0,2
3976,-10.8,0,9
3977,-14.799999999999999,0,49
3978,-11.2,0,13
3979,-11.5,0,16
3980,-10.4,0,5
3981,-11.1,0,12
3982,-11.3,0,14
3983,-10.2,0,3
3984,-11.1,0,12
3985,-10.6,0,7
3986,-10.9,0,10
3987,-11.5,0,16
3988,-10.6,0,7
3989,-10.1,0,2
3990,-12.600000000000001,0,27
3991,-11.4,0,15
3992,-10.8,0,9
3993,-10.7,0,8
3994,-10.3,0,4
3995,-10.0,0,1
3996,-11.8,0,19
3997,-11.1,0,12
3998,-10.6,0,7
3999,-11.0,0,11
4000,-10.6,0,7
4001,-10.8,0,9
4002,-10.2,0,3
4003,-10.9,0,10
4004,-11.3,0,14
4005,-11.1,0,12
4006,-10.9,0,10
4007,-11.2,0,13
4008,-10.8,0,9
4009,-10.7,0,8
4010,-10.5,0,6
4011,-10.4,0,5
4012,-10.2,0,3
4013,-11.1,0,12
4014,-10.6,0,7
4015,-12.0,0,21
4016,-10.1,0,2
4017,-10.0,0,1
4018,-10.8,0,9
4019,-10.3,0,4
4020,-10.5,0,6
4021,89.40000000000002,1,7
4022,-10.0,0,1
4023,-10.8,0,9
4024,-10.7,0,8
4025,-10.1,0,2
4026,-10.0,0,1
4027,-11.2,0,13
4028,-10.5,0,6
4029,-10.8,0,9
4030,89.00000000000003,1,11
4031,-11.1,0,12
4032,-11.1,0,12
4033,-10.3,0,4
4034,-10.6,0,7
4035,-10.0,0,1
4036,-10.0,0,1
4037,-11.1,0,12
4038,-10.1,0,2
4039,-10.2,0,3
4040,-11.0,0,11
4041,89.30000000000003,1,8
4042,-10.0,0,1
4043,-10.0,0,1
4044,-10.2,0,3
4045,-10.2,0,3
4046,-10.9,0,10
4047,-10.6,0,7
4048,-11.3,0,14
4049,-10.5,0,6
4050,-11.0,0,11
4051,-11.9,0,20
4052,-10.0,0,1
4053,-12.4,0,25
4054,-10.2,0,3
4055,-10.1,0,2
4056,-10.9,0,10
4057,-10.5,0,6
4058,88.2,1,19
4059,-10.4,0,5
4060,-10.8,0,9
4061,-10.4,0,5
4062,-10.2,0,3
4063,-10.2,0,3
4064,-10.4,0,5
4065,-10.2,0,3
4066,-10.8,0,9
4067,-10.2,0,3
4068,-11.8,0,19
4069,-10.5,0,6
4070,-10.2,0,3
4071,89.30000000000004,1,8
4072,-10.8,0,9
4073,-10.6,0,7
4074,-10.3,0,4
4075,-10.8,0,9
4076,-11.9,0,20
4077,-10.2,0,3
4078,-11.3,0,14
4079,-10.4,0,5
4080,-11.9,0,20
4081,-11.3,0,14
4082,-10.7,0,8
4083,-11.4,0,15
4084,-10.7,0,8
4085,-11.2,0,13
4086,-10.2,0,3
4087,-10.5,0,6
4088,-10.9,0,10
4089,89.10000000000002,1,10
4090,-10.6,0,7
4091,89.10000000000005,1,10
4092,-10.0,0,1
4093,-10.1,0,2
4094,-10.8,0,9
4095,-10.9,0,10
4096,89.30000000000001,1,8
4097,-10.3,0,4
4098,-10.0,0,1
4099,-10.1,0,2
4100,-10.0,0,1
4101,-10.4,0,5
4102,-10.2,0,3
