Episode,Total Reward,Fruits Collected,Survival Time
2367,-11.0,0,11
2368,-10.2,0,3
2369,-10.2,0,3
2370,-11.0,0,11
2371,-10.6,0,7
2372,-10.8,0,9
2373,-10.5,0,6
2374,-10.7,0,8
2375,-10.5,0,6
2376,-10.3,0,4
2377,89.30000000000001,1,8
2378,-10.2,0,3
2379,-10.0,0,1
2380,-10.5,0,6
2381,-10.7,0,8
2382,-10.8,0,9
2383,89.20000000000003,1,9
2384,88.70000000000002,1,14
2385,-10.3,0,4
2386,-10.5,0,6
2387,-10.6,0,7
2388,-10.9,0,10
2389,-10.4,0,5
2390,-10.9,0,10
2391,-10.0,0,1
2392,-10.6,0,7
2393,-10.5,0,6
2394,-10.0,0,1
2395,-10.6,0,7
2396,-10.6,0,7
2397,-10.0,0,1
2398,-12.5,0,26
2399,-10.3,0,4
2400,-10.5,0,6
2401,-10.0,0,1
2402,-10.0,0,1
2403,-10.8,0,9
2404,-10.6,0,7
2405,-10.2,0,3
2406,-10.3,0,4
2407,-11.0,0,11
2408,-10.2,0,3
2409,-10.1,0,2
2410,-10.2,0,3
2411,-10.4,0,5
2412,-10.2,0,3
2413,89.00000000000003,1,11
2414,-10.5,0,6
2415,89.60000000000001,1,5
2416,89.50000000000003,1,6
2417,-11.2,0,13
2418,-10.8,0,9
2419,-10.2,0,3
2420,-10.1,0,2
2421,-10.5,0,6
2422,-10.1,0,2
2423,-10.6,0,7
2424,-10.5,0,6
2425,-10.4,0,5
2426,-10.6,0,7
2427,-11.3,0,14
2428,-10.2,0,3
2429,-10.4,0,5
2430,-10.6,0,7
2431,-11.1,0,12
2432,-10.8,0,9
2433,-10.7,0,8
2434,-10.8,0,9
2435,-10.4,0,5
2436,-10.2,0,3
2437,-10.4,0,5
2438,-10.2,0,3
2439,-10.6,0,7
2440,-10.8,0,9
2441,-11.0,0,11
2442,-10.3,0,4
2443,-10.0,0,1
2444,-10.0,0,1
2445,-10.9,0,10
2446,-10.3,0,4
2447,-10.4,0,5
2448,-10.9,0,10
2449,-10.3,0,4
2450,-11.1,0,12
2451,-10.8,0,9
2452,-10.4,0,5
2453,-10.8,0,9
2454,-10.6,0,7
2455,-10.3,0,4
2456,-10.9,0,10
2457,-10.8,0,9
2458,-10.1,0,2
2459,-10.9,0,10
2460,-10.0,0,1
2461,-10.8,0,9
2462,-10.2,0,3
2463,-11.0,0,11
2464,-10.4,0,5
2465,-10.4,0,5
2466,-10.6,0,7
2467,-10.0,0,1
2468,-10.4,0,5
2469,-10.1,0,2
2470,-10.9,0,10
2471,-10.3,0,4
2472,-11.1,0,12
2473,-10.8,0,9
2474,-10.6,0,7
2475,-10.7,0,8
2476,89.10000000000001,1,10
2477,-10.2,0,3
2478,-10.7,0,8
2479,-10.1,0,2
2480,-10.0,0,1
2481,-11.1,0,12
2482,-10.7,0,8
2483,-10.3,0,4
2484,-10.7,0,8
2485,-10.4,0,5
2486,-10.8,0,9
2487,-10.0,0,1
2488,-10.0,0,1
2489,-10.9,0,10
2490,-10.6,0,7
2491,-10.2,0,3
2492,-10.5,0,6
2493,-10.5,0,6
2494,-10.2,0,3
2495,-10.7,0,8
2496,89.40000000000003,1,7
2497,-11.1,0,12
2498,-10.8,0,9
2499,-10.0,0,1
2500,-10.8,0,9
2501,-10.7,0,8
2502,-10.8,0,9
2503,-11.0,0,11
2504,-10.6,0,7
2505,-10.8,0,9
2506,-10.7,0,8
2507,-10.3,0,4
2508,-11.5,0,16
2509,-10.2,0,3
2510,-10.4,0,5
2511,-10.4,0,5
2512,-10.1,0,2
2513,-10.8,0,9
2514,-11.5,0,16
2515,-10.5,0,6
2516,-10.0,0,1
2517,-10.7,0,8
2518,-11.1,0,12
2519,-10.4,0,5
2520,-10.4,0,5
2521,-10.9,0,10
2522,-10.3,0,4
2523,-10.5,0,6
2524,-10.7,0,8
2525,-10.1,0,2
2526,-10.0,0,1
2527,-10.9,0,10
2528,-10.9,0,10
2529,-11.2,0,13
2530,-10.0,0,1
2531,-10.3,0,4
2532,-10.1,0,2
2533,-10.6,0,7
2534,-10.7,0,8
2535,-10.5,0,6
2536,-10.2,0,3
2537,-10.9,0,10
2538,-10.9,0,10
2539,-11.0,0,11
2540,-11.8,0,19
2541,-10.5,0,6
2542,-10.7,0,8
2543,-10.2,0,3
2544,-11.4,0,15
2545,-10.1,0,2
2546,-10.7,0,8
2547,-10.1,0,2
2548,-10.6,0,7
2549,-10.7,0,8
2550,-10.8,0,9
2551,-10.7,0,8
2552,-10.0,0,1
2553,-10.8,0,9
2554,-10.4,0,5
2555,-10.6,0,7
2556,-10.8,0,9
2557,-10.6,0,7
2558,-10.1,0,2
2559,-10.4,0,5
2560,-10.4,0,5
2561,-10.3,0,4
2562,-10.8,0,9
2563,-10.9,0,10
2564,-10.0,0,1
2565,-10.2,0,3
2566,-10.5,0,6
2567,-10.1,0,2
2568,-11.0,0,11
2569,-10.5,0,6
2570,-10.5,0,6
2571,-10.6,0,7
2572,-10.9,0,10
2573,-11.3,0,14
2574,-10.4,0,5
2575,-10.5,0,6
2576,-10.4,0,5
2577,-10.4,0,5
2578,89.20000000000003,1,9
2579,-10.6,0,7
2580,-10.1,0,2
2581,-10.6,0,7
2582,-10.3,0,4
2583,-11.0,0,11
2584,-10.2,0,3
2585,-11.2,0,13
2586,-10.9,0,10
2587,-10.1,0,2
2588,-10.7,0,8
2589,-10.4,0,5
2590,-10.2,0,3
2591,-10.2,0,3
2592,-10.8,0,9
2593,-10.7,0,8
2594,-10.9,0,10
2595,-10.7,0,8
2596,-10.1,0,2
2597,-10.8,0,9
2598,-10.7,0,8
2599,-10.2,0,3
2600,-10.6,0,7
2601,-10.9,0,10
2602,-10.9,0,10
2603,-12.100000000000001,0,22
2604,-10.3,0,4
2605,-10.1,0,2
2606,-10.2,0,3
2607,-10.2,0,3
2608,-10.5,0,6
2609,-11.1,0,12
2610,-10.1,0,2
2611,-10.9,0,10
2612,-10.8,0,9
2613,-11.0,0,11
2614,-11.1,0,12
2615,-10.9,0,10
2616,-10.2,0,3
2617,-10.7,0,8
2618,-12.5,0,26
2619,-10.7,0,8
2620,-10.0,0,1
2621,-10.4,0,5
2622,-10.2,0,3
2623,-10.9,0,10
2624,-10.5,0,6
2625,89.20000000000002,1,9
2626,-10.1,0,2
2627,88.40000000000008,1,17
2628,-10.3,0,4
2629,-10.4,0,5
2630,-10.2,0,3
2631,-10.5,0,6
2632,-11.0,0,11
2633,-10.1,0,2
2634,-10.6,0,7
2635,-10.5,0,6
2636,-10.3,0,4
2637,-10.0,0,1
2638,89.20000000000003,1,9
2639,-10.5,0,6
2640,-10.0,0,1
2641,-10.3,0,4
2642,-10.9,0,10
2643,-10.0,0,1
2644,-10.3,0,4
2645,-10.4,0,5
2646,-10.7,0,8
2647,-10.6,0,7
2648,-10.0,0,1
2649,-10.9,0,10
2650,-10.1,0,2
2651,-10.4,0,5
2652,-10.3,0,4
2653,-10.6,0,7
2654,-10.1,0,2
2655,-10.0,0,1
2656,-11.0,0,11
2657,-11.4,0,15
2658,-10.9,0,10
2659,-10.8,0,9
2660,-10.8,0,9
2661,-10.9,0,10
2662,-10.1,0,2
2663,-10.7,0,8
2664,-10.7,0,8
2665,-10.2,0,3
2666,-11.1,0,12
2667,-10.1,0,2
2668,-10.5,0,6
2669,-10.8,0,9
2670,-10.3,0,4
2671,-10.2,0,3
2672,-10.2,0,3
2673,-10.7,0,8
2674,-10.6,0,7
2675,-10.8,0,9
2676,-10.8,0,9
2677,-10.0,0,1
2678,-10.9,0,10
2679,-10.5,0,6
2680,-10.1,0,2
2681,-10.9,0,10
2682,-10.4,0,5
2683,-10.7,0,8
2684,-11.3,0,14
2685,-10.1,0,2
2686,-10.8,0,9
2687,-10.9,0,10
2688,-10.7,0,8
2689,-10.6,0,7
2690,-10.5,0,6
2691,-10.8,0,9
2692,-10.0,0,1
2693,-10.6,0,7
2694,-10.4,0,5
2695,-10.8,0,9
2696,-10.2,0,3
2697,-10.6,0,7
2698,-10.1,0,2
2699,-10.1,0,2
2700,-10.9,0,10
2701,88.70000000000007,1,14
2702,-10.0,0,1
2703,-10.3,0,4
2704,-10.1,0,2
2705,-11.700000000000001,0,18
2706,-10.2,0,3
2707,-10.7,0,8
2708,89.00000000000001,1,11
2709,-10.9,0,10
2710,-10.6,0,7
2711,-10.4,0,5
2712,-10.8,0,9
2713,-10.8,0,9
2714,-10.0,0,1
2715,89.20000000000005,1,9
2716,-12.600000000000001,0,27
2717,-10.1,0,2
2718,-10.7,0,8
2719,-10.4,0,5
2720,-10.0,0,1
2721,-10.1,0,2
2722,-10.5,0,6
2723,-10.7,0,8
2724,-11.1,0,12
2725,-10.8,0,9
2726,-11.0,0,11
2727,-10.6,0,7
2728,-10.0,0,1
2729,-10.1,0,2
2730,-10.2,0,3
2731,-10.8,0,9
2732,-10.8,0,9
2733,-10.0,0,1
2734,-11.4,0,15
2735,-10.7,0,8
2736,-10.8,0,9
2737,89.30000000000001,1,8
2738,-10.9,0,10
2739,89.60000000000002,1,5
2740,-10.7,0,8
2741,-10.2,0,3
2742,-10.7,0,8
2743,-10.9,0,10
2744,-11.0,0,11
2745,-10.5,0,6
2746,-10.9,0,10
2747,-10.6,0,7
2748,-10.9,0,10
2749,-10.9,0,10
2750,-10.9,0,10
2751,-10.8,0,9
2752,-10.5,0,6
2753,-10.4,0,5
2754,-10.3,0,4
2755,-10.0,0,1
2756,-11.6,0,17
2757,-10.3,0,4
2758,-10.5,0,6
2759,89.20000000000003,1,9
2760,-10.8,0,9
2761,-10.1,0,2
2762,-10.6,0,7
2763,-10.2,0,3
2764,-10.3,0,4
2765,-11.2,0,13
2766,-10.2,0,3
2767,-10.8,0,9
2768,-10.8,0,9
2769,-11.1,0,12
2770,-10.7,0,8
2771,-10.7,0,8
2772,-11.0,0,11
2773,-10.4,0,5
2774,-10.1,0,2
2775,-10.6,0,7
2776,-11.3,0,14
2777,-10.7,0,8
2778,-10.2,0,3
2779,-10.8,0,9
2780,89.40000000000003,1,7
2781,-10.7,0,8
2782,-10.3,0,4
2783,-11.0,0,11
2784,-11.3,0,14
2785,-10.9,0,10
2786,-10.1,0,2
2787,-10.1,0,2
2788,-10.9,0,10
2789,-10.3,0,4
2790,-10.4,0,5
2791,-10.7,0,8
2792,-10.1,0,2
2793,-10.1,0,2
2794,-10.0,0,1
2795,-10.5,0,6
2796,-10.5,0,6
2797,-10.6,0,7
2798,-10.2,0,3
2799,-10.4,0,5
2800,89.40000000000003,1,7
2801,-10.1,0,2
2802,-10.8,0,9
2803,-10.5,0,6
2804,-10.4,0,5
2805,-10.6,0,7
2806,89.70000000000002,1,4
2807,-10.6,0,7
2808,-11.1,0,12
2809,-11.1,0,12
2810,-11.0,0,11
2811,-10.7,0,8
2812,-10.3,0,4
2813,-10.7,0,8
2814,-10.5,0,6
2815,-10.0,0,1
2816,-10.7,0,8
2817,-10.5,0,6
2818,-10.5,0,6
2819,-12.100000000000001,0,22
2820,-11.0,0,11
2821,89.2,1,9
2822,-10.2,0,3
2823,-10.9,0,10
2824,-10.6,0,7
2825,-10.3,0,4
2826,-10.9,0,10
2827,-10.1,0,2
2828,-10.0,0,1
2829,-11.1,0,12
2830,-10.9,0,10
2831,-10.2,0,3
2832,-10.0,0,1
2833,-10.3,0,4
2834,-11.2,0,13
2835,-11.1,0,12
2836,-10.0,0,1
2837,-10.4,0,5
2838,-10.1,0,2
2839,-10.3,0,4
2840,-10.8,0,9
2841,-10.5,0,6
2842,-11.3,0,14
2843,-10.0,0,1
2844,-10.9,0,10
2845,-10.3,0,4
2846,-10.6,0,7
2847,-11.0,0,11
2848,-10.8,0,9
2849,-10.8,0,9
2850,-10.1,0,2
2851,-10.4,0,5
2852,-10.0,0,1
2853,-10.7,0,8
2854,-10.4,0,5
2855,-11.1,0,12
2856,-10.8,0,9
2857,-10.2,0,3
2858,-10.6,0,7
2859,-10.0,0,1
2860,-10.0,0,1
2861,-10.8,0,9
2862,-10.9,0,10
2863,-10.2,0,3
2864,-10.7,0,8
2865,-11.1,0,12
2866,-10.7,0,8
2867,-10.3,0,4
2868,-10.4,0,5
2869,-10.8,0,9
2870,-10.4,0,5
2871,-10.6,0,7
2872,-10.3,0,4
2873,-10.2,0,3
2874,-10.4,0,5
2875,-10.0,0,1
2876,-11.0,0,11
2877,-10.0,0,1
2878,-11.1,0,12
2879,-10.6,0,7
2880,-10.6,0,7
2881,-10.5,0,6
2882,-10.2,0,3
2883,-11.700000000000001,0,18
2884,-10.8,0,9
2885,-11.0,0,11
2886,-10.7,0,8
2887,-10.6,0,7
2888,-12.4,0,25
2889,-10.4,0,5
2890,-11.9,0,20
2891,-10.7,0,8
2892,-10.1,0,2
2893,-10.4,0,5
2894,-10.5,0,6
2895,-10.0,0,1
2896,-11.3,0,14
2897,-11.0,0,11
2898,-10.6,0,7
2899,-11.3,0,14
2900,-10.2,0,3
2901,-10.0,0,1
2902,-10.0,0,1
2903,-10.9,0,10
2904,-10.9,0,10
2905,-11.2,0,13
2906,88.70000000000005,1,14
2907,-10.6,0,7
2908,-10.3,0,4
2909,-10.3,0,4
2910,-10.0,0,1
2911,-11.2,0,13
2912,-10.7,0,8
2913,-10.8,0,9
2914,-10.8,0,9
2915,-10.4,0,5
2916,-10.6,0,7
2917,88.70000000000003,1,14
2918,-10.4,0,5
2919,88.90000000000005,1,12
2920,-10.7,0,8
2921,-10.7,0,8
2922,-10.3,0,4
2923,-11.0,0,11
2924,-10.4,0,5
2925,-10.1,0,2
2926,-10.2,0,3
2927,-10.8,0,9
2928,-10.5,0,6
2929,-10.8,0,9
2930,-10.4,0,5
2931,-10.8,0,9
2932,-10.9,0,10
2933,-10.7,0,8
2934,-10.6,0,7
2935,-10.4,0,5
2936,-10.8,0,9
2937,-10.3,0,4
2938,-11.3,0,14
2939,-10.1,0,2
2940,-10.3,0,4
2941,-10.8,0,9
2942,-11.1,0,12
2943,-10.4,0,5
2944,89.50000000000003,1,6
2945,-10.2,0,3
2946,-10.8,0,9
2947,-11.2,0,13
2948,89.20000000000002,1,9
2949,-10.9,0,10
2950,-10.1,0,2
2951,-10.6,0,7
2952,-10.8,0,9
2953,-10.2,0,3
2954,-12.3,0,24
2955,-10.1,0,2
2956,-10.1,0,2
2957,-11.4,0,15
2958,-10.7,0,8
2959,-10.4,0,5
2960,-11.6,0,17
2961,-10.0,0,1
2962,-12.4,0,25
2963,-10.2,0,3
2964,-10.6,0,7
2965,-10.0,0,1
2966,-10.1,0,2
2967,-10.6,0,7
2968,-10.7,0,8
2969,88.60000000000002,1,15
2970,-10.7,0,8
2971,-10.7,0,8
2972,-10.2,0,3
2973,-10.3,0,4
2974,-10.3,0,4
2975,-10.1,0,2
2976,-10.3,0,4
2977,-10.3,0,4
2978,-10.0,0,1
2979,-10.7,0,8
2980,-10.6,0,7
2981,89.30000000000004,1,8
2982,-10.5,0,6
2983,-10.6,0,7
2984,-10.5,0,6
2985,-11.3,0,14
2986,-11.0,0,11
2987,-10.5,0,6
2988,88.90000000000003,1,12
2989,-10.0,0,1
2990,-10.7,0,8
2991,-10.8,0,9
2992,-10.2,0,3
2993,189.10000000000005,2,10
2994,-10.4,0,5
2995,-10.2,0,3
2996,-10.9,0,10
2997,-10.2,0,3
2998,-10.3,0,4
2999,-11.1,0,12
3000,-10.8,0,9
3001,-10.5,0,6
3002,-10.1,0,2
3003,-10.5,0,6
3004,-10.9,0,10
3005,-10.9,0,10
3006,-10.2,0,3
3007,-10.2,0,3
3008,-10.7,0,8
3009,-10.0,0,1
3010,-10.7,0,8
3011,-10.0,0,1
3012,-11.0,0,11
3013,-10.6,0,7
3014,-10.2,0,3
3015,-10.8,0,9
3016,-11.6,0,17
3017,-10.5,0,6
3018,-10.5,0,6
3019,-10.4,0,5
3020,-10.9,0,10
3021,-10.1,0,2
3022,-11.1,0,12
3023,-10.2,0,3
3024,-10.5,0,6
3025,-10.0,0,1
3026,-10.1,0,2
3027,-11.2,0,13
3028,-10.8,0,9
3029,-10.2,0,3
3030,-10.8,0,9
3031,-10.8,0,9
3032,-10.6,0,7
3033,-10.1,0,2
3034,-10.1,0,2
3035,-10.1,0,2
3036,-10.4,0,5
3037,-10.2,0,3
3038,-10.7,0,8
3039,-10.5,0,6
3040,-10.0,0,1
3041,-10.0,0,1
3042,-10.1,0,2
3043,-10.4,0,5
3044,-10.3,0,4
3045,-10.4,0,5
3046,-10.6,0,7
3047,-10.8,0,9
3048,89.10000000000002,1,10
3049,-10.8,0,9
3050,-11.9,0,20
3051,-11.2,0,13
3052,-10.3,0,4
3053,-10.3,0,4
3054,-10.3,0,4
3055,-10.5,0,6
3056,-10.8,0,9
3057,-10.9,0,10
3058,-10.0,0,1
3059,-10.2,0,3
3060,-10.5,0,6
3061,-10.8,0,9
3062,-11.0,0,11
3063,-11.2,0,13
3064,-10.8,0,9
3065,88.80000000000003,1,13
3066,-10.1,0,2
3067,-10.9,0,10
3068,-10.9,0,10
3069,88.20000000000005,1,19
3070,-10.5,0,6
3071,-10.4,0,5
3072,-10.9,0,10
3073,-10.0,0,1
3074,-10.0,0,1
3075,-10.1,0,2
3076,-11.8,0,19
3077,-10.8,0,9
3078,89.40000000000003,1,7
3079,-10.5,0,6
3080,88.70000000000005,1,14
3081,-10.0,0,1
3082,-10.8,0,9
3083,-10.4,0,5
3084,-11.6,0,17
3085,-10.3,0,4
3086,-10.2,0,3
3087,-10.8,0,9
3088,-10.5,0,6
3089,-10.4,0,5
3090,-11.4,0,15
3091,-10.7,0,8
3092,-11.700000000000001,0,18
3093,-11.1,0,12
3094,89.00000000000004,1,11
3095,-10.4,0,5
3096,-10.9,0,10
3097,87.60000000000001,1,25
3098,88.70000000000006,1,14
3099,-11.3,0,14
3100,-10.9,0,10
3101,-10.8,0,9
3102,-11.1,0,12
3103,89.60000000000002,1,5
3104,-10.8,0,9
3105,-11.0,0,11
3106,-10.4,0,5
3107,-10.0,0,1
3108,-10.1,0,2
3109,-10.6,0,7
3110,-10.6,0,7
3111,-10.6,0,7
3112,-10.0,0,1
3113,-10.9,0,10
3114,-11.4,0,15
3115,-11.2,0,13
3116,-10.7,0,8
3117,-10.3,0,4
3118,-10.1,0,2
3119,-10.1,0,2
3120,-10.6,0,7
3121,-12.100000000000001,0,22
3122,-10.4,0,5
3123,-11.1,0,12
3124,-10.1,0,2
3125,-10.3,0,4
3126,-10.6,0,7
3127,-10.5,0,6
3128,-10.9,0,10
3129,-10.4,0,5
3130,-10.1,0,2
3131,-10.0,0,1
3132,-10.9,0,10
3133,-10.4,0,5
3134,-12.5,0,26
3135,-10.0,0,1
3136,-10.1,0,2
3137,-10.2,0,3
3138,-10.6,0,7
3139,-11.0,0,11
3140,-11.1,0,12
3141,-10.4,0,5
3142,-11.0,0,11
3143,-11.8,0,19
3144,-10.7,0,8
3145,-10.6,0,7
3146,-10.4,0,5
3147,-10.8,0,9
3148,-10.7,0,8
3149,-10.8,0,9
3150,-11.1,0,12
3151,-10.2,0,3
3152,-10.4,0,5
3153,-10.4,0,5
3154,-10.8,0,9
3155,-11.0,0,11
3156,-10.3,0,4
3157,-10.4,0,5
3158,-10.9,0,10
3159,-10.5,0,6
3160,-10.1,0,2
3161,-10.8,0,9
3162,-11.1,0,12
3163,89.20000000000002,1,9
3164,-11.0,0,11
3165,-10.5,0,6
3166,-10.0,0,1
3167,-10.8,0,9
3168,-10.1,0,2
3169,-10.5,0,6
3170,-10.5,0,6
3171,-11.0,0,11
3172,89.20000000000002,1,9
3173,-10.4,0,5
3174,-10.5,0,6
3175,-10.9,0,10
3176,-10.7,0,8
3177,-10.4,0,5
3178,-10.1,0,2
3179,-10.8,0,9
3180,-10.2,0,3
3181,89.60000000000002,1,5
3182,-10.1,0,2
3183,-10.9,0,10
3184,-10.0,0,1
3185,-10.9,0,10
3186,-11.0,0,11
3187,-10.7,0,8
3188,-10.2,0,3
3189,-10.0,0,1
3190,-11.6,0,17
3191,-12.900000000000002,0,30
3192,-11.1,0,12
3193,-10.5,0,6
3194,-10.0,0,1
3195,-11.4,0,15
3196,-12.3,0,24
3197,-11.1,0,12
3198,-10.7,0,8
3199,-10.6,0,7
3200,-11.700000000000001,0,18
3201,-10.1,0,2
3202,-11.0,0,11
3203,-10.2,0,3
3204,-10.9,0,10
3205,-13.000000000000002,0,31
3206,-10.1,0,2
3207,-11.0,0,11
3208,-10.1,0,2
3209,-10.4,0,5
3210,-10.3,0,4
3211,-10.1,0,2
3212,-10.3,0,4
3213,-10.6,0,7
3214,-10.1,0,2
3215,-11.0,0,11
3216,-10.8,0,9
3217,-10.2,0,3
3218,-10.4,0,5
3219,-11.0,0,11
3220,-10.4,0,5
3221,89.5,1,6
3222,-11.4,0,15
3223,-11.0,0,11
3224,88.60000000000005,1,15
3225,-10.7,0,8
3226,-10.2,0,3
3227,-10.2,0,3
3228,-11.3,0,14
3229,-11.6,0,17
3230,-10.5,0,6
3231,-10.6,0,7
3232,-11.6,0,17
3233,-10.3,0,4
3234,-11.700000000000001,0,18
3235,-11.6,0,17
3236,-11.0,0,11
3237,87.40000000000015,1,27
3238,-10.6,0,7
3239,-11.1,0,12
3240,-10.2,0,3
3241,-10.6,0,7
3242,-10.7,0,8
3243,-10.0,0,1
3244,-10.0,0,1
3245,-10.2,0,3
3246,-10.4,0,5
3247,-11.3,0,14
3248,88.60000000000007,1,15
3249,-10.5,0,6
3250,-10.6,0,7
3251,-10.8,0,9
3252,-11.1,0,12
3253,-10.8,0,9
3254,86.40000000000003,1,37
3255,-10.6,0,7
3256,-10.6,0,7
3257,-10.3,0,4
3258,-10.0,0,1
3259,-10.3,0,4
3260,-10.6,0,7
3261,89.10000000000002,1,10
3262,-10.6,0,7
3263,-10.9,0,10
3264,86.60000000000007,1,35
3265,-10.1,0,2
3266,-10.6,0,7
3267,-10.7,0,8
3268,-10.0,0,1
3269,-10.8,0,9
3270,-10.4,0,5
3271,-10.7,0,8
3272,-10.0,0,1
3273,-10.7,0,8
3274,-10.3,0,4
3275,-10.2,0,3
3276,-10.8,0,9
3277,-10.4,0,5
3278,-10.6,0,7
3279,-10.5,0,6
3280,-10.3,0,4
3281,89.30000000000003,1,8
3282,89.2,1,9
3283,-10.6,0,7
3284,-11.9,0,20
3285,-11.8,0,19
3286,-10.5,0,6
3287,-10.2,0,3
3288,-10.5,0,6
3289,-11.3,0,14
3290,-10.1,0,2
3291,-10.9,0,10
3292,-10.5,0,6
3293,-11.700000000000001,0,18
3294,-10.9,0,10
3295,-11.8,0,19
3296,-10.1,0,2
3297,-10.0,0,1
3298,-10.7,0,8
3299,-10.5,0,6
3300,-11.3,0,14
3301,89.50000000000001,1,6
3302,-11.3,0,14
3303,-10.9,0,10
3304,-10.7,0,8
3305,-11.1,0,12
3306,-10.4,0,5
3307,-10.6,0,7
3308,88.30000000000004,1,18
3309,-11.4,0,15
3310,-10.9,0,10
3311,-10.0,0,1
3312,-10.6,0,7
3313,-10.2,0,3
3314,89.00000000000003,1,11
3315,-11.6,0,17
3316,-10.0,0,1
3317,-10.6,0,7
3318,-10.4,0,5
3319,-10.4,0,5
3320,-10.7,0,8
3321,-10.4,0,5
3322,-10.0,0,1
3323,-10.5,0,6
3324,-10.8,0,9
3325,-10.7,0,8
3326,-10.0,0,1
3327,87.90000000000003,1,22
3328,-10.6,0,7
3329,-11.0,0,11
3330,-10.4,0,5
3331,-10.9,0,10
3332,-10.8,0,9
3333,-10.2,0,3
3334,-10.6,0,7
3335,-10.4,0,5
3336,-10.9,0,10
3337,-10.2,0,3
3338,-10.8,0,9
3339,89.10000000000004,1,10
3340,-10.0,0,1
3341,-10.7,0,8
3342,-10.9,0,10
3343,-10.0,0,1
3344,-10.9,0,10
3345,-10.1,0,2
3346,89.60000000000002,1,5
3347,88.50000000000006,1,16
3348,-10.7,0,8
3349,-10.0,0,1
3350,-12.4,0,25
3351,-10.5,0,6
3352,-10.3,0,4
3353,-10.9,0,10
3354,-10.2,0,3
3355,-10.5,0,6
3356,-10.5,0,6
3357,-10.4,0,5
3358,189.30000000000004,2,8
3359,-10.7,0,8
3360,-10.6,0,7
3361,-10.6,0,7
3362,-10.9,0,10
3363,-10.3,0,4
3364,-10.8,0,9
3365,-10.7,0,8
3366,-11.0,0,11
3367,-10.9,0,10
3368,-10.0,0,1
3369,-10.2,0,3
3370,-10.3,0,4
3371,-10.4,0,5
3372,-10.1,0,2
3373,-10.8,0,9
3374,-10.4,0,5
3375,-11.8,0,19
3376,-10.3,0,4
3377,-10.3,0,4
3378,-10.2,0,3
3379,-10.2,0,3
3380,-10.0,0,1
3381,-10.0,0,1
3382,-11.2,0,13
3383,89.20000000000002,1,9
3384,-10.4,0,5
3385,-10.0,0,1
3386,-10.8,0,9
3387,-10.4,0,5
3388,-11.0,0,11
3389,-10.6,0,7
3390,-10.5,0,6
3391,-12.200000000000001,0,23
3392,89.40000000000002,1,7
3393,-10.8,0,9
3394,-11.0,0,11
3395,-10.5,0,6
3396,-10.9,0,10
3397,-10.4,0,5
3398,-10.4,0,5
3399,-10.7,0,8
3400,-11.0,0,11
3401,-10.7,0,8
3402,-10.2,0,3
3403,-10.9,0,10
3404,-10.6,0,7
3405,-10.4,0,5
3406,-10.8,0,9
3407,-10.0,0,1
3408,-10.3,0,4
3409,89.20000000000003,1,9
3410,-10.7,0,8
3411,-10.5,0,6
3412,89.40000000000003,1,7
3413,-10.2,0,3
3414,-10.8,0,9
3415,-10.1,0,2
3416,-10.7,0,8
3417,-10.8,0,9
3418,-10.8,0,9
3419,-11.4,0,15
3420,-12.4,0,25
3421,-10.7,0,8
3422,-10.2,0,3
3423,-10.8,0,9
3424,-11.0,0,11
3425,-10.7,0,8
3426,-10.6,0,7
3427,-10.2,0,3
3428,-10.3,0,4
3429,-10.8,0,9
3430,86.60000000000001,1,35
3431,-10.7,0,8
3432,-11.1,0,12
3433,-10.1,0,2
3434,-10.0,0,1
3435,-10.2,0,3
3436,-10.1,0,2
3437,-10.1,0,2
3438,-10.7,0,8
3439,89.60000000000001,1,5
3440,-10.9,0,10
3441,-10.5,0,6
3442,-10.1,0,2
3443,-10.9,0,10
3444,-10.4,0,5
3445,-11.2,0,13
3446,-10.0,0,1
3447,-10.2,0,3
3448,-10.4,0,5
3449,89.10000000000002,1,10
3450,-10.0,0,1
3451,89.30000000000001,1,8
3452,-11.2,0,13
3453,-10.9,0,10
3454,-10.2,0,3
3455,-10.3,0,4
3456,-10.6,0,7
3457,-10.1,0,2
3458,-10.2,0,3
3459,-11.0,0,11
3460,-10.7,0,8
3461,-10.9,0,10
3462,-10.0,0,1
3463,-10.1,0,2
3464,-10.3,0,4
3465,-10.8,0,9
3466,-11.3,0,14
3467,-10.1,0,2
3468,-10.1,0,2
3469,-10.4,0,5
3470,-11.5,0,16
3471,88.5,1,16
3472,-10.2,0,3
3473,-10.4,0,5
3474,-10.7,0,8
3475,-12.0,0,21
3476,-11.3,0,14
3477,-12.5,0,26
3478,-10.8,0,9
3479,-10.9,0,10
3480,-10.0,0,1
3481,-10.8,0,9
3482,-10.7,0,8
3483,-10.0,0,1
3484,89.10000000000002,1,10
3485,-11.1,0,12
3486,-10.9,0,10
3487,-10.1,0,2
3488,-10.7,0,8
3489,-10.1,0,2
3490,-10.0,0,1
3491,-10.0,0,1
3492,-10.9,0,10
3493,-10.7,0,8
3494,-10.9,0,10
3495,-10.5,0,6
3496,-10.0,0,1
3497,-10.9,0,10
3498,-10.2,0,3
3499,-10.7,0,8
3500,-10.5,0,6
3501,-10.2,0,3
3502,-11.9,0,20
3503,-11.4,0,15
3504,-10.7,0,8
3505,-10.7,0,8
3506,-10.6,0,7
3507,-11.2,0,13
3508,-10.2,0,3
3509,-10.7,0,8
3510,-10.5,0,6
