Episode,Total Reward,Fruits Collected,Survival Time
11963,186.5000000000002,2,36
11964,188.50000000000006,2,16
11965,89.20000000000002,1,9
11966,-10.0,0,1
11967,286.80000000000007,3,33
11968,184.60000000000002,2,55
11969,584.8999999999994,6,52
11970,287.4,3,27
11971,84.50000000000024,1,56
11972,-10.0,0,1
11973,86.90000000000018,1,32
11974,87.7000000000001,1,24
11975,-10.4,0,5
11976,86.10000000000011,1,40
11977,88.80000000000001,1,13
11978,-10.1,0,2
11979,183.20000000000007,2,69
11980,88.00000000000003,1,21
11981,188.00000000000006,2,21
11982,187.20000000000016,2,29
11983,-10.6,0,7
11984,88.40000000000003,1,17
11985,183.40000000000032,2,67
11986,-10.3,0,4
11987,-10.3,0,4
11988,286.30000000000007,3,38
11989,87.10000000000012,1,30
11990,88.10000000000002,1,20
11991,387.39999999999975,4,27
11992,88.60000000000008,1,15
11993,185.20000000000016,2,49
11994,-10.3,0,4
11995,188.2000000000001,2,19
11996,-11.4,0,15
11997,89.9,1,2
11998,87.90000000000002,1,22
11999,187.6000000000001,2,25
12000,-10.1,0,2
12001,88.70000000000002,1,14
12002,187.9000000000001,2,22
12003,-11.0,0,11
12004,187.60000000000014,2,25
12005,-10.0,0,1
12006,381.6999999999997,4,84
12007,286.0000000000001,3,41
12008,-11.0,0,11
12009,186.90000000000015,2,32
12010,-10.3,0,4
12011,187.50000000000003,2,26
12012,282.5000000000002,3,76
12013,-10.8,0,9
12014,188.60000000000005,2,15
12015,188.70000000000005,2,14
12016,288.5999999999999,3,15
12017,282.7000000000004,3,74
12018,88.20000000000009,1,19
12019,89.70000000000002,1,4
12020,87.80000000000003,1,23
12021,-10.2,0,3
12022,-10.0,0,1
12023,-10.5,0,6
12024,-12.100000000000001,0,22
12025,88.50000000000003,1,16
12026,89.20000000000003,1,9
12027,87.90000000000003,1,22
12028,188.70000000000005,2,14
12029,188.80000000000007,2,13
12030,85.10000000000001,1,50
12031,-10.4,0,5
12032,-11.9,0,20
12033,-10.4,0,5
12034,89.60000000000001,1,5
12035,-11.9,0,20
12036,188.40000000000006,2,17
12037,186.80000000000013,2,33
12038,184.10000000000022,2,60
12039,187.60000000000008,2,25
12040,86.10000000000002,1,40
12041,-10.8,0,9
12042,185.70000000000016,2,44
12043,-10.0,0,1
12044,-12.3,0,24
12045,-10.7,0,8
12046,187.5000000000001,2,26
12047,-10.3,0,4
12048,-10.2,0,3
12049,182.6000000000004,2,75
12050,-11.6,0,17
12051,-10.9,0,10
12052,286.6000000000001,3,35
12053,-10.2,0,3
12054,285.40000000000015,3,47
12055,187.0000000000001,2,31
12056,287.6,3,25
12057,-10.0,0,1
12058,-13.000000000000002,0,31
12059,180.10000000000005,2,100
12060,-10.5,0,6
12061,89.4,1,7
12062,-10.5,0,6
12063,88.9,1,12
12064,-10.3,0,4
12065,-10.7,0,8
12066,188.10000000000008,2,20
12067,387.29999999999984,4,28
12068,88.60000000000004,1,15
12069,185.90000000000015,2,42
12070,382.60000000000014,4,75
12071,187.2000000000001,2,29
12072,88.60000000000008,1,15
12073,-13.100000000000001,0,32
12074,88.30000000000001,1,18
12075,87.80000000000008,1,23
12076,89.10000000000001,1,10
12077,284.09999999999945,3,60
12078,89.30000000000001,1,8
12079,-11.3,0,14
12080,186.10000000000022,2,40
12081,89.60000000000002,1,5
12082,83.40000000000019,1,67
12083,882.9999999999994,9,71
12084,89.10000000000002,1,10
12085,-10.1,0,2
12086,87.40000000000002,1,27
12087,186.4000000000002,2,37
12088,-10.3,0,4
12089,187.10000000000005,2,30
12090,-10.0,0,1
12091,-10.2,0,3
12092,186.70000000000005,2,34
12093,-10.2,0,3
12094,-11.4,0,15
12095,-10.6,0,7
12096,483.09999999999957,5,70
12097,284.4000000000002,3,57
12098,87.30000000000014,1,28
12099,286.20000000000016,3,39
12100,284.59999999999985,3,55
12101,287.9000000000001,3,22
12102,188.50000000000006,2,16
12103,183.6000000000003,2,65
12104,287.00000000000017,3,31
12105,286.9000000000001,3,32
12106,87.00000000000016,1,31
12107,89.00000000000003,1,11
12108,-13.3,0,34
12109,382.79999999999995,4,73
12110,-10.3,0,4
12111,381.89999999999986,4,82
12112,184.70000000000022,2,54
12113,85.60000000000014,1,45
12114,-10.7,0,8
12115,-10.4,0,5
12116,384.4999999999991,4,56
12117,88.10000000000004,1,20
12118,-10.4,0,5
12119,386.39999999999986,4,37
12120,484.39999999999975,5,57
12121,-10.1,0,2
12122,187.50000000000006,2,26
12123,-12.200000000000001,0,23
12124,285.2000000000002,3,49
12125,-13.600000000000001,0,37
12126,187.0000000000001,2,31
12127,187.2000000000001,2,29
12128,-10.3,0,4
12129,380.2999999999994,4,98
12130,-10.1,0,2
12131,381.5999999999999,4,85
12132,86.70000000000006,1,34
12133,479.49999999999955,5,106
12134,-10.8,0,9
12135,85.60000000000007,1,45
12136,-11.2,0,13
12137,89.20000000000002,1,9
12138,86.30000000000001,1,38
12139,285.6,3,45
12140,386.70000000000016,4,34
12141,89.5,1,6
12142,481.19999999999993,5,89
12143,-10.0,0,1
12144,86.50000000000009,1,36
12145,89.60000000000001,1,5
12146,-10.0,0,1
12147,285.89999999999986,3,42
12148,285.9000000000001,3,42
12149,188.20000000000007,2,19
12150,179.9000000000005,2,102
12151,-10.7,0,8
12152,-10.2,0,3
12153,-10.0,0,1
12154,-10.5,0,6
12155,188.3000000000001,2,18
12156,-10.4,0,5
12157,187.6000000000001,2,25
12158,286.9999999999997,3,31
12159,385.7999999999995,4,43
12160,83.40000000000003,1,67
12161,189.00000000000003,2,11
12162,484.89999999999986,5,52
12163,684.8999999999993,7,52
12164,188.8,2,13
12165,287.0,3,31
12166,-10.6,0,7
12167,280.09999999999934,3,100
12168,-10.1,0,2
12169,89.20000000000005,1,9
12170,287.1000000000001,3,30
12171,-10.2,0,3
12172,185.3000000000002,2,48
12173,-10.3,0,4
12174,88.80000000000001,1,13
12175,-11.3,0,14
12176,189.30000000000004,2,8
12177,-10.3,0,4
12178,188.80000000000004,2,13
12179,-10.2,0,3
12180,-10.2,0,3
12181,584.2999999999998,6,58
12182,485.99999999999943,5,41
12183,383.9999999999999,4,61
12184,88.00000000000006,1,21
12185,87.2000000000001,1,29
12186,-10.3,0,4
12187,187.9000000000001,2,22
12188,88.10000000000011,1,20
12189,-15.099999999999998,0,52
12190,-11.6,0,17
12191,383.9999999999999,4,61
12192,87.10000000000008,1,30
12193,86.00000000000016,1,41
12194,88.70000000000005,1,14
12195,-10.5,0,6
12196,384.49999999999966,4,56
12197,88.60000000000002,1,15
12198,-11.700000000000001,0,18
12199,-14.6,0,47
12200,88.70000000000005,1,14
12201,287.79999999999995,3,23
12202,187.50000000000009,2,26
12203,-10.3,0,4
12204,287.6,3,25
12205,-10.1,0,2
12206,180.70000000000047,2,94
12207,281.60000000000036,3,85
12208,88.60000000000001,1,15
12209,-10.3,0,4
12210,86.20000000000003,1,39
12211,175.40000000000057,2,147
12212,88.50000000000003,1,16
12213,384.89999999999986,4,52
12214,286.2,3,39
12215,-10.8,0,9
12216,186.90000000000015,2,32
12217,280.20000000000044,3,99
12218,486.4999999999999,5,36
12219,287.5000000000001,3,26
12220,378.7999999999986,4,113
12221,281.0000000000002,3,91
12222,-10.5,0,6
12223,-10.1,0,2
12224,89.2,1,9
12225,187.00000000000006,2,31
12226,87.70000000000002,1,24
12227,-11.2,0,13
12228,185.10000000000014,2,50
12229,783.299999999999,8,68
12230,285.3000000000002,3,48
12231,-11.0,0,11
12232,186.80000000000018,2,33
12233,-10.2,0,3
12234,187.40000000000012,2,27
12235,-10.5,0,6
12236,186.6000000000001,2,35
12237,88.80000000000003,1,13
12238,-14.3,0,44
12239,88.10000000000004,1,20
12240,287.6999999999997,3,24
12241,-10.1,0,2
12242,286.0,3,41
12243,487.39999999999986,5,27
12244,279.99999999999983,3,101
12245,-10.2,0,3
12246,85.40000000000026,1,47
12247,383.6,4,65
12248,183.40000000000032,2,67
12249,88.00000000000006,1,21
12250,381.0999999999991,4,90
12251,285.30000000000007,3,48
12252,283.4000000000001,3,67
12253,-14.100000000000001,0,42
12254,84.20000000000005,1,59
12255,89.5,1,6
12256,480.0999999999992,5,100
12257,187.90000000000006,2,22
12258,286.19999999999976,3,39
12259,87.20000000000003,1,29
12260,386.79999999999984,4,33
12261,89.50000000000001,1,6
12262,284.9000000000001,3,52
12263,286.20000000000016,3,39
12264,186.00000000000009,2,41
12265,483.7999999999997,5,63
12266,88.00000000000001,1,21
12267,187.50000000000014,2,26
12268,-10.1,0,2
12269,288.2999999999999,3,18
12270,-10.2,0,3
12271,-10.5,0,6
12272,-10.0,0,1
12273,-10.0,0,1
12274,-11.3,0,14
12275,87.50000000000009,1,26
12276,286.4000000000001,3,37
12277,272.4000000000009,3,177
12278,89.00000000000001,1,11
12279,284.3000000000002,3,58
12280,-10.1,0,2
12281,-10.0,0,1
12282,286.5999999999999,3,35
12283,187.10000000000005,2,30
12284,-11.4,0,15
12285,287.1000000000001,3,30
12286,-10.0,0,1
12287,882.3999999999988,9,77
12288,385.39999999999975,4,47
12289,186.00000000000023,2,41
12290,86.40000000000012,1,37
12291,-12.8,0,29
12292,-10.1,0,2
12293,89.20000000000003,1,9
12294,381.6999999999998,4,84
12295,86.00000000000016,1,41
12296,88.70000000000005,1,14
12297,187.80000000000013,2,23
12298,89.00000000000003,1,11
12299,183.40000000000003,2,67
12300,186.5000000000002,2,36
12301,288.9,3,12
12302,486.0999999999999,5,40
12303,188.0000000000001,2,21
12304,88.10000000000002,1,20
12305,-10.9,0,10
12306,286.90000000000003,3,32
12307,287.40000000000003,3,27
12308,-10.0,0,1
12309,285.1999999999996,3,49
12310,-10.0,0,1
12311,285.3000000000002,3,48
12312,681.5999999999987,7,85
12313,-10.2,0,3
12314,86.60000000000016,1,35
12315,287.4,3,27
12316,86.80000000000005,1,33
12317,-10.3,0,4
12318,-18.799999999999983,0,89
12319,88.60000000000001,1,15
12320,-10.6,0,7
12321,187.90000000000012,2,22
12322,-11.1,0,12
12323,285.49999999999966,3,46
12324,-10.9,0,10
12325,88.80000000000007,1,13
12326,-10.4,0,5
12327,88.00000000000009,1,21
12328,-10.1,0,2
12329,183.70000000000024,2,64
12330,187.30000000000015,2,28
12331,482.7999999999993,5,73
12332,282.60000000000025,3,75
12333,88.9,1,12
12334,-14.100000000000001,0,42
12335,88.40000000000002,1,17
12336,87.70000000000006,1,24
12337,185.50000000000023,2,46
12338,583.4999999999997,6,66
12339,779.1999999999992,8,109
12340,-10.3,0,4
12341,-11.4,0,15
12342,-13.3,0,34
12343,180.60000000000042,2,95
12344,185.6000000000001,2,45
12345,386.1999999999998,4,39
12346,-11.700000000000001,0,18
12347,379.69999999999993,4,104
12348,82.90000000000036,1,72
12349,-10.1,0,2
12350,483.19999999999925,5,69
12351,88.40000000000006,1,17
12352,88.90000000000005,1,12
12353,-10.3,0,4
12354,88.00000000000009,1,21
12355,287.50000000000006,3,26
12356,284.70000000000016,3,54
12357,188.70000000000007,2,14
12358,86.20000000000012,1,39
12359,483.6999999999998,5,64
12360,385.39999999999975,4,47
12361,-10.0,0,1
12362,188.40000000000006,2,17
12363,185.70000000000013,2,44
12364,-10.8,0,9
12365,384.19999999999993,4,59
12366,88.50000000000001,1,16
12367,185.6000000000002,2,45
12368,187.2000000000001,2,29
12369,88.50000000000001,1,16
12370,585.6999999999998,6,44
12371,286.9000000000001,3,32
12372,-10.1,0,2
12373,88.90000000000003,1,12
12374,188.60000000000002,2,15
12375,-10.6,0,7
12376,187.90000000000003,2,22
12377,287.80000000000007,3,23
12378,-10.0,0,1
12379,479.9999999999992,5,101
12380,286.59999999999997,3,35
12381,-10.1,0,2
12382,-10.0,0,1
12383,187.9000000000001,2,22
12384,-11.1,0,12
12385,-12.4,0,25
12386,88.4,1,17
12387,-10.0,0,1
12388,-12.3,0,24
12389,483.8999999999995,5,62
12390,383.79999999999995,4,63
12391,88.40000000000006,1,17
12392,-10.0,0,1
12393,186.3000000000001,2,38
12394,-10.4,0,5
12395,88.70000000000003,1,14
12396,88.9,1,12
12397,287.50000000000006,3,26
12398,-11.5,0,16
12399,-11.2,0,13
12400,88.70000000000002,1,14
12401,279.1999999999998,3,109
12402,188.10000000000005,2,20
12403,-10.3,0,4
12404,286.79999999999984,3,33
12405,82.00000000000037,1,81
12406,88.60000000000004,1,15
12407,481.8999999999993,5,82
12408,-10.3,0,4
12409,-10.5,0,6
12410,188.60000000000005,2,15
12411,286.9000000000001,3,32
12412,185.80000000000015,2,43
12413,485.5999999999992,5,45
12414,287.6,3,25
12415,185.70000000000013,2,44
12416,-10.0,0,1
12417,-10.1,0,2
12418,683.1999999999992,7,69
12419,177.80000000000007,2,123
12420,-10.3,0,4
12421,-12.600000000000001,0,27
12422,-10.3,0,4
12423,288.0,3,21
12424,283.60000000000014,3,65
12425,287.5999999999999,3,25
12426,89.20000000000002,1,9
12427,188.70000000000007,2,14
12428,-10.2,0,3
12429,87.4,1,27
12430,185.20000000000016,2,49
12431,-10.1,0,2
12432,-10.3,0,4
12433,-10.2,0,3
12434,481.3999999999986,5,87
12435,285.1999999999999,3,49
12436,380.4000000000003,4,97
12437,-11.5,0,16
12438,89.40000000000002,1,7
12439,-11.8,0,19
12440,784.6999999999992,8,54
12441,87.90000000000008,1,22
12442,-10.5,0,6
12443,186.8,2,33
12444,-10.8,0,9
12445,85.30000000000004,1,48
12446,88.70000000000002,1,14
12447,-12.100000000000001,0,22
12448,186.10000000000014,2,40
12449,88.40000000000006,1,17
12450,87.10000000000015,1,30
12451,-10.0,0,1
12452,-10.1,0,2
12453,385.5,4,46
12454,287.1999999999998,3,29
12455,89.30000000000001,1,8
12456,-10.1,0,2
12457,-10.5,0,6
12458,188.4000000000001,2,17
12459,88.10000000000008,1,20
12460,88.50000000000007,1,16
12461,188.2000000000001,2,19
12462,87.80000000000004,1,23
12463,284.79999999999995,3,53
12464,86.90000000000013,1,32
12465,287.40000000000015,3,27
12466,-11.3,0,14
12467,88.70000000000006,1,14
12468,386.89999999999975,4,32
12469,-11.2,0,13
12470,683.8999999999999,7,62
12471,87.60000000000001,1,25
12472,277.9000000000003,3,122
12473,89.0,1,11
12474,185.70000000000024,2,44
12475,381.2999999999997,4,88
12476,185.70000000000013,2,44
12477,-10.3,0,4
12478,89.80000000000001,1,3
12479,87.4,1,27
12480,87.9,1,22
12481,1078.9999999999986,11,111
12482,84.70000000000007,1,54
12483,-11.6,0,17
12484,87.00000000000014,1,31
12485,285.70000000000005,3,44
12486,287.0,3,31
12487,188.20000000000005,2,19
12488,-10.1,0,2
12489,-10.9,0,10
12490,-10.1,0,2
12491,-10.1,0,2
12492,387.79999999999995,4,23
12493,184.60000000000014,2,55
12494,288.90000000000003,3,12
12495,87.80000000000001,1,23
12496,188.10000000000008,2,20
12497,-11.2,0,13
12498,86.2,1,39
12499,-10.3,0,4
12500,87.70000000000007,1,24
12501,-10.5,0,6
12502,185.00000000000026,2,51
12503,-10.1,0,2
12504,-11.700000000000001,0,18
12505,184.30000000000015,2,58
12506,-14.7,0,48
12507,-10.4,0,5
12508,88.80000000000003,1,13
12509,88.10000000000007,1,20
12510,783.499999999999,8,66
12511,188.30000000000004,2,18
12512,-10.2,0,3
12513,88.60000000000001,1,15
12514,-11.4,0,15
12515,82.80000000000003,1,73
12516,89.60000000000001,1,5
12517,89.50000000000003,1,6
12518,85.70000000000017,1,44
12519,-10.0,0,1
12520,-10.0,0,1
12521,88.50000000000003,1,16
12522,-10.0,0,1
12523,86.20000000000002,1,39
12524,-10.4,0,5
12525,-11.4,0,15
12526,188.2000000000001,2,19
12527,89.30000000000003,1,8
12528,89.10000000000002,1,10
12529,188.10000000000005,2,20
12530,-10.6,0,7
12531,187.60000000000008,2,25
12532,781.599999999999,8,85
12533,88.40000000000006,1,17
12534,283.10000000000025,3,70
12535,883.0999999999992,9,70
12536,284.6000000000003,3,55
12537,279.8000000000001,3,103
12538,-10.4,0,5
12539,89.4,1,7
12540,-10.2,0,3
12541,186.1000000000002,2,40
12542,285.79999999999995,3,43
12543,480.69999999999993,5,94
12544,285.1000000000001,3,50
12545,-10.4,0,5
12546,84.80000000000013,1,53
12547,89.5,1,6
12548,980.3999999999982,10,97
12549,84.70000000000003,1,54
12550,187.50000000000014,2,26
12551,-10.3,0,4
12552,-11.0,0,11
12553,-10.3,0,4
12554,383.1999999999997,4,69
12555,-10.4,0,5
12556,288.20000000000005,3,19
12557,88.80000000000004,1,13
12558,-10.1,0,2
12559,88.30000000000003,1,18
12560,86.90000000000009,1,32
12561,282.8000000000001,3,73
12562,285.9000000000001,3,42
12563,285.0,3,51
12564,-10.1,0,2
12565,286.3000000000002,3,38
12566,184.8000000000003,2,53
12567,-10.3,0,4
12568,485.59999999999957,5,45
12569,88.00000000000001,1,21
12570,-10.0,0,1
12571,-10.5,0,6
12572,186.50000000000014,2,36
12573,87.60000000000012,1,25
12574,-11.6,0,17
12575,-10.4,0,5
12576,88.50000000000007,1,16
12577,86.60000000000016,1,35
12578,89.80000000000001,1,3
12579,-10.5,0,6
12580,286.1,3,40
12581,-10.1,0,2
12582,89.50000000000001,1,6
12583,583.4999999999991,6,66
12584,-11.9,0,20
12585,89.20000000000003,1,9
12586,485.1999999999998,5,49
12587,186.30000000000018,2,38
12588,-13.200000000000001,0,33
12589,188.50000000000006,2,16
12590,384.1999999999998,4,59
12591,85.90000000000016,1,42
12592,88.90000000000003,1,12
12593,88.50000000000006,1,16
12594,186.30000000000004,2,38
12595,482.999999999999,5,71
12596,484.5999999999997,5,55
12597,188.0000000000001,2,21
12598,89.30000000000003,1,8
12599,88.50000000000007,1,16
12600,180.10000000000022,2,100
12601,286.40000000000003,3,37
12602,88.80000000000004,1,13
12603,485.1999999999995,5,49
12604,683.9999999999994,7,61
12605,288.9,3,12
12606,188.00000000000009,2,21
12607,185.70000000000022,2,44
12608,188.2000000000001,2,19
12609,89.50000000000001,1,6
12610,484.9999999999998,5,51
12611,774.0999999999985,8,160
12612,-10.1,0,2
12613,89.60000000000002,1,5
12614,-10.8,0,9
12615,88.30000000000001,1,18
12616,481.7999999999997,5,83
12617,386.49999999999955,4,36
12618,185.20000000000027,2,49
12619,383.0,4,71
12620,187.4000000000001,2,27
12621,-12.5,0,26
12622,283.60000000000014,3,65
12623,285.80000000000007,3,43
12624,187.50000000000003,2,26
12625,87.20000000000002,1,29
12626,-10.7,0,8
12627,381.4999999999999,4,86
12628,87.50000000000003,1,26
12629,-10.0,0,1
12630,-10.1,0,2
12631,187.1000000000001,2,30
12632,-10.5,0,6
12633,-10.0,0,1
12634,88.90000000000002,1,12
12635,-10.0,0,1
12636,185.80000000000013,2,43
12637,87.80000000000001,1,23
12638,88.50000000000001,1,16
12639,88.20000000000009,1,19
12640,383.0000000000001,4,71
12641,-10.2,0,3
12642,85.20000000000024,1,49
12643,285.0000000000001,3,51
12644,686.1999999999995,7,39
12645,-13.400000000000002,0,35
12646,286.5,3,36
12647,-10.0,0,1
12648,88.10000000000005,1,20
12649,375.5,4,146
12650,187.7000000000001,2,24
12651,182.20000000000041,2,79
12652,285.0000000000001,3,51
12653,187.8000000000001,2,23
12654,-10.1,0,2
12655,89.00000000000003,1,11
12656,88.30000000000001,1,18
12657,-10.0,0,1
12658,183.40000000000038,2,67
12659,-10.2,0,3
12660,88.70000000000006,1,14
12661,88.20000000000002,1,19
12662,-10.0,0,1
12663,87.60000000000001,1,25
12664,88.90000000000005,1,12
12665,287.4,3,27
12666,87.7000000000001,1,24
12667,-10.0,0,1
12668,-10.4,0,5
12669,185.60000000000022,2,45
12670,284.8999999999999,3,52
12671,386.7999999999997,4,33
12672,-10.3,0,4
12673,287.20000000000005,3,29
12674,181.40000000000046,2,87
12675,186.1000000000001,2,40
12676,88.80000000000005,1,13
12677,88.90000000000002,1,12
12678,-10.2,0,3
12679,-10.1,0,2
12680,-11.1,0,12
12681,88.60000000000008,1,15
12682,-10.2,0,3
12683,-10.6,0,7
12684,285.3000000000002,3,48
12685,384.60000000000014,4,55
12686,286.9000000000001,3,32
12687,287.30000000000007,3,28
12688,186.90000000000015,2,32
12689,-10.0,0,1
12690,189.40000000000003,2,7
12691,189.10000000000005,2,10
12692,188.80000000000007,2,13
12693,89.40000000000002,1,7
12694,183.0000000000003,2,71
12695,186.70000000000016,2,34
12696,286.0,3,41
12697,382.6,4,75
12698,186.20000000000007,2,39
12699,-10.2,0,3
12700,379.29999999999995,4,108
12701,382.4999999999998,4,76
12702,-10.3,0,4
12703,184.40000000000012,2,57
12704,282.9000000000003,3,72
12705,384.3999999999995,4,57
12706,482.0999999999989,5,80
12707,683.4999999999989,7,66
12708,88.80000000000001,1,13
12709,-10.3,0,4
12710,287.0,3,31
12711,-10.2,0,3
12712,-11.3,0,14
12713,288.9,3,12
12714,183.40000000000018,2,67
12715,87.90000000000002,1,22
12716,288.6,3,15
12717,88.90000000000003,1,12
12718,-10.7,0,8
12719,585.7999999999993,6,43
12720,286.30000000000007,3,38
12721,189.3,2,8
12722,383.2999999999997,4,68
12723,582.5999999999989,6,75
12724,283.9999999999999,3,61
12725,184.70000000000007,2,54
12726,383.9999999999993,4,61
12727,86.60000000000012,1,35
12728,483.19999999999914,5,69
12729,-10.7,0,8
12730,-10.4,0,5
12731,387.69999999999993,4,24
12732,388.0,4,21
12733,286.20000000000005,3,39
12734,89.00000000000001,1,11
12735,88.30000000000005,1,18
12736,-10.1,0,2
12737,188.10000000000008,2,20
12738,386.39999999999975,4,37
12739,-10.1,0,2
12740,-10.1,0,2
12741,384.1999999999998,4,59
12742,188.80000000000007,2,13
12743,382.6999999999997,4,74
12744,86.20000000000003,1,39
12745,89.20000000000002,1,9
12746,680.4999999999995,7,96
12747,188.20000000000005,2,19
12748,285.1000000000001,3,50
12749,483.4999999999993,5,66
12750,276.9,3,132
12751,583.9999999999994,6,61
12752,189.20000000000005,2,9
12753,186.70000000000016,2,34
12754,-10.3,0,4
12755,-10.0,0,1
12756,-10.5,0,6
12757,89.00000000000001,1,11
12758,188.60000000000005,2,15
12759,283.6000000000003,3,65
12760,-11.0,0,11
12761,186.90000000000018,2,32
12762,88.80000000000003,1,13
12763,189.3,2,8
12764,479.3999999999994,5,107
12765,288.79999999999995,3,13
12766,86.10000000000001,1,40
12767,388.1999999999998,4,19
12768,286.5,3,36
12769,-13.600000000000001,0,37
12770,481.2999999999997,5,88
12771,583.0999999999992,6,70
12772,187.10000000000014,2,30
12773,-10.3,0,4
12774,88.70000000000002,1,14
12775,-10.6,0,7
12776,684.5999999999996,7,55
12777,-11.1,0,12
12778,286.5000000000001,3,36
12779,-10.1,0,2
12780,-10.3,0,4
12781,286.6,3,35
12782,186.90000000000003,2,32
12783,-10.5,0,6
12784,287.09999999999997,3,30
12785,86.10000000000021,1,40
12786,-12.200000000000001,0,23
12787,287.60000000000014,3,25
12788,186.1000000000001,2,40
12789,584.6999999999995,6,54
12790,-10.3,0,4
12791,-10.1,0,2
12792,287.9,3,22
12793,89.00000000000003,1,11
12794,187.00000000000014,2,31
12795,188.50000000000006,2,16
12796,87.9000000000001,1,22
12797,382.69999999999993,4,74
12798,181.90000000000018,2,82
12799,87.00000000000003,1,31
12800,187.50000000000009,2,26
12801,287.6,3,25
12802,-11.4,0,15
12803,384.20000000000005,4,59
12804,482.59999999999957,5,75
12805,89.4,1,7
12806,385.79999999999995,4,43
12807,85.30000000000001,1,48
12808,89.10000000000001,1,10
12809,89.4,1,7
12810,384.89999999999964,4,52
12811,483.7999999999993,5,63
12812,-11.700000000000001,0,18
12813,-10.1,0,2
12814,287.49999999999994,3,26
12815,-10.2,0,3
12816,85.2,1,49
12817,386.5,4,36
12818,87.70000000000009,1,24
12819,-11.5,0,16
12820,486.1999999999996,5,39
12821,185.90000000000018,2,42
12822,89.80000000000001,1,3
12823,-12.0,0,21
12824,-10.2,0,3
12825,86.70000000000005,1,34
12826,87.70000000000007,1,24
12827,-11.3,0,14
12828,285.90000000000015,3,42
12829,285.6000000000002,3,45
12830,581.9999999999995,6,81
12831,187.5000000000001,2,26
12832,-10.1,0,2
12833,-10.9,0,10
12834,89.40000000000002,1,7
12835,283.5999999999998,3,65
12836,85.3000000000001,1,48
12837,181.50000000000045,2,86
12838,-23.199999999999967,0,133
12839,88.50000000000004,1,16
12840,682.8999999999992,7,72
12841,89.4,1,7
12842,89.4,1,7
12843,187.50000000000014,2,26
12844,188.00000000000009,2,21
12845,189.50000000000003,2,6
12846,-10.2,0,3
12847,283.2000000000002,3,69
12848,286.20000000000005,3,39
12849,288.1,3,20
12850,88.50000000000003,1,16
12851,483.39999999999964,5,67
12852,-11.0,0,11
12853,84.70000000000022,1,54
12854,-10.3,0,4
12855,287.1000000000001,3,30
12856,287.7000000000001,3,24
12857,-10.5,0,6
12858,-10.8,0,9
12859,-10.4,0,5
12860,-11.8,0,19
12861,479.09999999999934,5,110
12862,89.30000000000003,1,8
12863,-10.7,0,8
12864,-11.0,0,11
12865,-10.4,0,5
12866,574.4000000000001,6,157
12867,85.8000000000002,1,43
12868,188.30000000000004,2,18
12869,681.6999999999985,7,84
12870,285.5000000000002,3,46
12871,185.90000000000018,2,42
12872,-10.6,0,7
12873,679.799999999999,7,103
12874,288.70000000000005,3,14
12875,-10.2,0,3
12876,-10.5,0,6
12877,86.80000000000004,1,33
12878,184.2000000000003,2,59
12879,285.79999999999984,3,43
12880,89.5,1,6
12881,485.3999999999994,5,47
12882,285.3000000000001,3,48
12883,187.8000000000001,2,23
12884,85.10000000000001,1,50
12885,286.0000000000001,3,41
12886,-11.8,0,19
12887,485.9999999999999,5,41
12888,-10.0,0,1
12889,88.10000000000001,1,20
12890,-10.4,0,5
12891,287.70000000000005,3,24
12892,384.4999999999998,4,56
12893,287.1000000000001,3,30
12894,-10.2,0,3
12895,583.8999999999996,6,62
12896,287.40000000000015,3,27
12897,286.0000000000001,3,41
12898,285.5999999999999,3,45
12899,-11.0,0,11
12900,187.40000000000012,2,27
12901,-10.5,0,6
12902,188.70000000000005,2,14
12903,186.90000000000006,2,32
12904,88.70000000000005,1,14
12905,-10.0,0,1
12906,-10.1,0,2
12907,89.20000000000002,1,9
12908,285.3999999999994,3,47
12909,-10.0,0,1
12910,-10.7,0,8
12911,88.60000000000005,1,15
12912,676.4999999999986,7,136
12913,285.8000000000002,3,43
12914,282.9000000000003,3,72
12915,185.80000000000013,2,43
12916,285.9000000000001,3,42
12917,88.80000000000001,1,13
12918,88.70000000000002,1,14
12919,-15.299999999999997,0,54
12920,88.30000000000005,1,18
12921,87.9,1,22
12922,287.9999999999999,3,21
12923,287.6,3,25
12924,485.1999999999997,5,49
12925,-10.0,0,1
12926,88.70000000000002,1,14
12927,581.299999999999,6,88
12928,89.20000000000003,1,9
12929,286.0000000000002,3,41
12930,686.5999999999997,7,35
12931,184.40000000000026,2,57
12932,184.90000000000006,2,52
12933,82.90000000000002,1,72
12934,-11.0,0,11
12935,-10.0,0,1
12936,89.7,1,4
12937,781.1999999999988,8,89
12938,488.5999999999998,5,15
12939,-10.6,0,7
12940,89.80000000000001,1,3
12941,87.70000000000009,1,24
12942,-12.600000000000001,0,27
12943,183.50000000000017,2,66
12944,186.7000000000002,2,34
12945,86.20000000000003,1,39
12946,-12.600000000000001,0,27
12947,188.1000000000001,2,20
12948,-10.4,0,5
12949,-12.200000000000001,0,23
12950,-11.3,0,14
12951,183.10000000000028,2,70
12952,-10.5,0,6
12953,88.90000000000003,1,12
12954,287.9000000000001,3,22
12955,287.9,3,22
12956,384.2999999999995,4,58
12957,285.80000000000007,3,43
12958,585.3999999999995,6,47
12959,781.7999999999988,8,83
12960,285.9999999999998,3,41
12961,89.2,1,9
12962,283.1,3,70
12963,88.10000000000005,1,20
12964,-10.1,0,2
